"caminho","bytes","classificacao","justificativa","sha256"
"src/lib/format.test.ts","1039","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","9e912092d942140d20742fdb63e17da1624c746d3489cdd163d5f7b53135e7e4"
"src/lib/format.ts","5220","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","ccd7435308d920507a1334eafbdebc56240d6b1a3993c2ba24010d646978fe91"
"src/lib/order-print.ts","5601","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","1acfd2bdfa4bae7c78eb194c63a9da8c7b9906c9cf4204282321021f4b526a79"
"src/lib/payment-capabilities.test.ts","1111","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","53ceb8823aedcfe7c829a9486261beec2598ba1a21710ea9c3043a9a3a2e593d"
"src/lib/payment-capabilities.ts","580","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","07fcc3ecac522e2d134fbec23609040754105f81fe8f40ec57dfceb3cb94a3ee"
"src/lib/profile-verification.test.ts","1875","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","a5fa7343b62d4c1b3a5ff7be870e70a0d9ee6d4d57dff5e45fba34e2fb1a57f0"
"src/lib/profile-verification.ts","4370","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","bbddff159721a2a51bdce2e7de1075ed46f6fc00619f3df1704c991c0f42251f"
"src/lib/queryKeys.ts","1042","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","6d314178384cbd3cc12be8dfa991e3c63b8fe2e7ef085a8753ac5906ff4d82db"
"src/lib/safe-redirect.test.ts","656","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","f0696e05cddbd789f250ebf46d1e93c7d97ac06c0a47243f930344636c152963"
"src/lib/safe-redirect.ts","495","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","27f33be530516ba22b4d1b0deea98b3e7163bd4c201c488766f9249944c40707"
"src/lib/store-segments.ts","3555","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","86ffab530749cd676c0d3ede5cef2124f7a0ff02a930d8fea28cb8d9f62cc6ad"
"src/lib/store-theme.ts","1280","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","5f12ce44cb20f3f92813da605220e8278bbabe53c0f54c2052a670daef59ac2d"
"src/lib/subscription.test.ts","2876","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","7194fe8e019a4548c4f94cf02d955bb38e7d0de0dc1d67f0f72c867b5a598635"
"src/lib/subscription.ts","13531","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","2f57738e9e9f8b1efac5a15c9e5da99412729593f9e1c4496c7781ee1dcc7701"
"src/lib/tone-constants.ts","367","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","120b4be0f026f5e7f7818b57939d24e2fd17484c67d880d47c5999ab2ca6d20b"
"src/lib/upload-image.ts","2480","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","35cb03f4a1b4ecc91ea4adb5a469761fc91023d0bd9f29cddea77c975bd9131d"
"src/lib/utils.ts","175","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","c0adf27efbfa148d5abcf99e860f8e3e6c8fc77a1f99e023c08ef4f12e6ece29"
"src/pages/admin/AdminDashboard.tsx","3330","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","00ee7629f770ca713048411d538d83d3e417d2997db4b02c6e7af0d843125740"
"src/pages/admin/AdminLayout.tsx","6855","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","59739d437e7bd7b3fc7244242cc4fd93e0c58ca9957d2702585c382f07424072"
"src/pages/admin/AdminParceiros.tsx","23800","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e9b82eb7ccf8a83d0d53bdca4404fdce143a3252262b329aae778eac4ea58011"
"src/pages/admin/AdminPlans.tsx","18634","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b3a7d48f69617f965f1e2a41b84d001b05610d877032b7e4f6ca9d38c97eb941"
"src/pages/admin/AdminSettings.tsx","20587","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","32e98e4b442bd4fd34ffe7ce63af876adb1319433f018f0b650b5dfb5f02efb0"
"src/pages/admin/AdminStores.tsx","26629","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","1c3b56bd6662815a51d2d6c41254ab9ea1f24f533143c8a67eb5520425a6bfd7"
"src/pages/auth/AdminLogin.tsx","2652","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ac80112a20d1505b9c39d9658ffbbba89d60a7b351c25b0e2e006632c4d24f26"
"src/pages/auth/AuthShell.tsx","1976","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","acdda02d640ca1017a81bb3c500b127b69aa8de4beb5b5f4ec985359ac698feb"
"src/pages/auth/ForgotPassword.tsx","2256","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c86b9131a4bfc9bf26eec249dc5cd6bceeca4965b9f0d05dcaebf6704e2df383"
"src/pages/auth/Login.tsx","4274","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","0d73e1effd33c73c5ef9ab27a2e2515c28fcf935491f589fc7d2b369b60f23b8"
"src/pages/auth/MerchantLogin.tsx","4041","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","13dd398596fd9166e86e4b26785a42ac9d5eb97e260d4daff13187a0bf95cbae"
"src/pages/auth/MerchantSignup.tsx","20482","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e48ce89b06e282c69c828e5950585a07906ffc9abe0a584234a09685cc1c3412"
"src/pages/auth/Onboarding.tsx","9518","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","a671c03e16747be4b1e8a248c1a480fff8e620064f178de6f40b666c9a8c8148"
"src/pages/auth/ResetPassword.tsx","2195","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ded219523229c6d2760c08bd3738bc63bb9ee33e9002df747754da2e2f4b8ae2"
"src/pages/auth/Signup.tsx","5652","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ee7ef09c2fd25041046efa09ca476273418ee3dc50eb0d93bd39ab7816eace9e"
"src/pages/auth/SocialAuthButtons.tsx","6813","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","5ea70bbcf9bdf39c38a0403bf38cb9a930a85c2bb361cdd62154e5a61ed1290f"
"src/pages/cliente/CustomerLayout.tsx","6143","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b8843224f95200f817623ec0d4e1ac825fd0094cb213994084a43f97d78392a0"
"src/pages/cliente/Dashboard.tsx","21419","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","de5db7674f44e48d2905796f5ff0ccc313360f9a25857651786d0fea0296d9c7"
"src/pages/Index.tsx","2320","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","1e9329a3c619a3b61eafefe219ea31ba97c6d60eb57ea0f521623f69fb5474a7"
"src/pages/lojista/AppLayout.tsx","17662","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","5bb55f3d430165c774520e3c7a111c589eaca330b2fb720d543fba64676b8aaf"
"src/pages/lojista/Categories.tsx","6212","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","188954c553a524c7adcd5b0cd99df1cbeb302e0628f37696a2f21865c1b90de8"
"src/pages/lojista/Coupons.tsx","7419","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","0cb0a1f377d6708dc6dff883cd24bf5118e16f53d3bc93bd2be7c8edb66a539e"
"src/pages/lojista/Customers.tsx","6213","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","d6d765d8a74f8135159b2c5d9761358f3fc87971fee87db2e2480009ae12c5f2"
"src/pages/lojista/Dashboard.tsx","13919","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","39a122ead887fb6c267258e195e918d8836986ca4df79b82899d1341a7be355e"
"src/pages/lojista/Drivers.tsx","8303","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","31aee6520506a2ce9aa46cb60fbad26c0a268de31695bd219531e27ade2efab8"
"src/pages/lojista/Orders.tsx","46833","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","0e027772f3d2e6bf32ccb0c767bc56aff081e1a93fd5798cd2864bd59ebedd28"
"src/pages/lojista/Products.tsx","27300","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","9a7472ff2b7177f3c5ca7537a49a731c865347683db9531658c353b2b65d4e0b"
"src/pages/lojista/Reports.tsx","9078","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","57608c8de01eda0997b46733da23b4c3b2b871bc2a7df411760126a0572ea177"
"src/pages/lojista/Settings.tsx","53300","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ee6c796c82143bb765b73e3a64f1dc938b0f0331daa2590c423e94c3351ba583"
"src/pages/lojista/Subscription.tsx","50314","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","59e4c50160c671a68870c6e3896782db8a854868405576ce77fecc5b1ad68b1e"
"src/pages/lojista/Users.tsx","4738","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","7a78fd7333bf5cd7f17d60ceba82b4a0f6cd575ab7ac8ae6af1b42bc0bcad8ff"
"src/pages/lojista/Zones.tsx","24001","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","4069f087a995e0825d6a7856784ab1d7020fb290171ee1c0fb21a98552d97481"
"src/pages/NotFound.tsx","477","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","cca870f74fe40302a17ba9e22e1d7d9539cb515572483cc819fd1ddef9897b60"
"src/pages/public/OrderTracking.tsx","29292","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","857ce300a8b6f1fedc7bbfdff56061abb01e70dcd6feffa1568218bbdb363620"
"src/pages/public/PaymentCancelled.tsx","1057","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","855cae12513a1985a7b1ee27c0167e3fa14995ac2c783409fbf58bf364ff3121"
"src/pages/public/PaymentSuccess.tsx","4323","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","95ebd2581d6e3528d09d49bfafa57292c7d4fb3527acfe93dc2bd1de6ea5f72b"
"src/pages/public/PublicCheckout.tsx","45712","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ffc5e50e3b7a5b3e8fa4b4409f02608351a9bd43e0a5a8bb2edd36eef8c52050"
"src/pages/public/PublicStore.tsx","24153","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e5082055f15045f52282e0cab557aec34a71adda5b000f7eec2273382360a0df"
"src/pages/public/StoresList.tsx","3979","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8104c6693dcd170c0ef9329e17f3235a783470776107847cd77a105f2313de98"
"src/router.tsx","2624","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","91e10490e221a30c6802755a34d893acd8900d43f2b5fea217e9d53ddd21287e"
"src/routes/$.tsx","173","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","61c98e13f4f169c10f2ed8bc94b8b62a0ba720b580dfc243822540289f525cc9"
"src/routes/__root.tsx","2894","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","fe01de8845ada5a95dbee2d0a7684f726268d9933678ad515b3d620eec3b7b49"
"src/routes/api/backend.ts","2664","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e24e167c1a827931d45799cc9ca2667557b6daf7f59cd9b501adac3f4c9dc241"
"src/routes/api/health.ts","2723","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","9fe62091ddab418cd826f603c40b93d3322c19294e4b9ccc1bd8d71676855b1c"
"src/routes/api/webhooks/asaas.ts","344","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b40996b47a1a8b3ffd38003c82a1cf00345772562d47ce09b170db63fc98f6e1"
"src/routes/index.tsx","172","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8362467f3aa2c6dd2399d9b429c96c2c428de64071f87750a190130dfea62c65"
"src/routes/storage/$.ts","444","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","1b34eccf692e6cae8fbdbc07fe2044aff0bb289ac89ee739ed70dd1db38ac8c2"
"src/routeTree.gen.ts","5157","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c68c583d4de7f842d35b5964bc6bf3561b97acb5a5dd2bd0558d0d2c56b3bdda"
"src/server/asaas.functions.ts","186","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","571d768e386f095e3058d83b7a0584491aa2c693ca112cf27361743cb0b6fce3"
"src/services/cep/viacepService.ts","1247","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","84a72e25598f835da94e967b25287416c39b02c429c29912d58937880b94cb7a"
"src/services/delivery/deliveryEstimateService.ts","894","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","8b0110d88c4ac0dad48a9ec1d1d79a152d0e5c1bd99cb2f6bf57054935129965"
"src/services/delivery/deliveryPricingService.test.ts","1128","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","aca4c13afc37aa36a4c2860a494b13b38136dee3b49d91064de1fcbd6dbceb00"
"src/services/delivery/deliveryPricingService.ts","579","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","d50c77aa667e8e4b694d2973bec78c90ca6618c9e88009d549001c35f83d2520"
"src/services/delivery/deliveryQuoteService.ts","2376","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","831c004a6880e666c14218afe659fdd10f973a55f1cb09f6f8d5ce24909c3575"
"src/services/delivery/deliveryRegionService.ts","1923","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","88ffb3bc45e9bba096b0f96065611228e284bb02f1693c1818bfa808fa4cdd7b"
"src/services/delivery/regionConflictService.ts","2585","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","c92db8350283dd382211a0d7ec4bcc82f9411f811c103b41a812e18482d2fcfc"
"src/services/kitchen/kitchenQueueService.ts","4232","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","3fcf6ddbc5430b31b89d6ae3ff66f1b84a749d5bc678144e8a506e20a9f951e9"
"src/services/subscription-billing.ts","2325","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","8e67e66424b6e957a801c86c2458a1a6937b042dd4423af8786a9235008f7399"
"src/styles.css","9103","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","399014193c1cf9eab8a733e9b8415dc7ac718c369f559b41aa5fa6dd2418a1f9"
"src/types/delivery.ts","1078","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","d203c7ee0a5b30ecb6c796bcfeb7313052359b608821607cdbeac695ee47bba9"
"src/types/router-registration.d.ts","251","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","2401ff58f8848817d0000605bc91745ca986b835284a0227d18970d1d12c0688"
"src/utils/zipCode.test.ts","605","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","e326d9852d645800ec8dd760db77433389777ff0b9132e51dc23a88cedbbaefb"
"src/utils/zipCode.ts","444","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","03126acb979a415ab0276f1b43f496b280e828bec8882df774e19f8aa1d411dd"
"vite.config.ts","708","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","6befc3e21278f4aa6e4a5fa4e761958129a936e6c32daf21b1a8f9ef476c137c"
